_id,eventType,about,startDate,endDate,lat,lon,country,locality,streetAddress,administrativeArea,postalCode,show._id,show.name,show.interests,organizations._id,organizations.name
5877a84517334f313edb2b3f,Performance,,Wed Jan 16 2013 08:00:00 GMT+0000 (UTC),Sun Feb 10 2013 08:00:00 GMT+0000 (UTC),36.760693,-121.765735,United States,Palo Alto,Box 50458,California,94303-0458,5877bf5117334f313edb619e,Somewhere,,5877b7e917334f313edb4ff2,TheatreWorks
5877a8b617334f313edb2c48,Reading,,Wed Jan 16 2013 08:00:00 GMT+0000 (UTC),Wed Jan 16 2013 08:00:00 GMT+0000 (UTC),37.763699,-122.411311,United States,San Francisco,450 Florida Street,California,94110,5877be1717334f313edb5e7f,"the road weeps, the well runs dry",,5877b72617334f313edb4e34,Z Space
5877a8e017334f313edb2cac,Workshop,,Mon Jan 14 2013 20:00:00 GMT+0000 (UTC),Tue Jan 15 2013 20:00:00 GMT+0000 (UTC),40.726619,-73.989883,United States,New York,83 e. 4th st.,New York,10003,5877bfb517334f313edb62a3,Different Words for the Same Thing,,5877b79017334f313edb4f26,Page 73 Productions
5877a87017334f313edb2ba3,Workshop,,Mon Jan 14 2013 08:00:00 GMT+0000 (UTC),Tue Jan 29 2013 08:00:00 GMT+0000 (UTC),37.763369,-122.404415,United States,San Francisco,532 Vermont street,California,94107,5877bf6f17334f313edb61ec,BEACHED,,5877b8e517334f313edb5238,"Stella Productions, Angela L. Neff"
5877a85017334f313edb2b59,Reading,,Mon Jan 14 2013 08:00:00 GMT+0000 (UTC),Mon Jan 14 2013 08:00:00 GMT+0000 (UTC),33.776672,-84.268331,United States,Avondale Estates,119 Center Street,Georgia,30002,5877bf5917334f313edb61b2,fugitive:EROS,,5877b8da17334f313edb521e,Working Title Playwrights
5877a87417334f313edb2bae,Performance,,Mon Jan 14 2013 08:00:00 GMT+0000 (UTC),Sun Feb 24 2013 08:00:00 GMT+0000 (UTC),34.095222,-118.299935,United States,Los Angeles,5060 Fountain Ave,California,90029,5877bf7217334f313edb61f4,In the Red and Brown Water,,5877b76e17334f313edb4ed9,The Fountain Theatre
5877ac9317334f313edb3553,Performance,,Sun Jan 13 2013 08:00:00 GMT+0000 (UTC),Sun Feb 24 2013 08:00:00 GMT+0000 (UTC),-26.206077,28.033009,United States,Johannesburg,56 Margaret Mcingana St,,2048,5877c1be17334f313edb67f5,Mies Julie,,5877ba4b17334f313edb5573,Market Theatre
5877acda17334f313edb35f9,Performance,,Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),43.434623,-83.938748,United States,Saginaw,203 N Washington Ave,Michigan,48607,5877c1ae17334f313edb67cc,Ghost Bike,,5877bab917334f313edb5671,Carthage Theatre
5877a91717334f313edb2d2d,Performance,,Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),Sun Feb 17 2013 08:00:00 GMT+0000 (UTC),41.884859,-87.629483,United States,Chicago,170 N Dearborn,Illinois,60601-3205,5877bee717334f313edb6088,Other Desert Cities,,5877b76617334f313edb4ec5,Goodman Theatre
5877a87817334f313edb2bb7,Performance,,Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),Mon Jan 21 2013 08:00:00 GMT+0000 (UTC),42.332651,-71.117227,United States,Brookline,32 Station Street,Massachusetts,02445,5877bf7517334f313edb61fc,The Yankee Peddler: Stories and Songs from Old New England,,5877b8e917334f313edb5241,Puppet Showplace Theatre
5877a84817334f313edb2b46,Performance,,Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),40.760030,-73.990606,United States,New York,354 W. 45th Street,New York,10036,5877bf5317334f313edb61a3,Estrogen & Testosterone,,5877b8d417334f313edb5210,Artists Striving to End Poverty
5877aa1a17334f313edb2f8d,Workshop,,Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),Sun Jan 13 2013 08:00:00 GMT+0000 (UTC),42.358314,-71.109764,United States,Cambridge,263 Pearl Street,Massachusetts,02139,5877c06517334f313edb6470,The Da Vinci Commission,,5877b98b17334f313edb53b7,Gallery 263
5877abee17334f313edb33d6,Workshop,,Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),Mon Jan 14 2013 08:00:00 GMT+0000 (UTC),40.728626,-73.992048,United States,New York,425 Lafayette St.,New York,00000,5877c17d17334f313edb674a,Arguendo,,5877b71b17334f313edb4e19,Under The Radar Festival
5877a85317334f313edb2b60,Workshop,,Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),Thu Jan 17 2013 08:00:00 GMT+0000 (UTC),40.760231,-73.992904,United States,New York,424 West 44th Street,New York,10036,5877bf0417334f313edb60d2,The River of Gruel,,5877b7f517334f313edb500d,New Dramatists
5877b00e17334f313edb3d69,Performance,,Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),50.932362,5.333050,Belgium,Hasselt,Burgemeester Bullenstraat  54,,3500,5877c32b17334f313edb6ba5,Book Burning,,5877bc4917334f313edb5a09,Kunstencentrum België
kssaDPSLbAKEZTSz2,Performance,http://www.davidwolber.com/brill/,Fri Jan 11 2013 20:00:00 GMT+0000 (UTC),Sun Feb 10 2013 20:00:00 GMT+0000 (UTC),42.2810803,-83.74771980000003,United States,Ann Arbor,120 East Huron Street,Michigan,48104,9vaeb8mqCeP7bkxME,Brill,,5877b74817334f313edb4e82,Performance Network Theatre
5877a7b417334f313edb29e7,Performance,,Fri Jan 11 2013 08:00:00 GMT+0000 (UTC),Sun Feb 17 2013 08:00:00 GMT+0000 (UTC),40.763492,-73.979244,United States,New York,131 W 55th St,New York,10019,5877bdd217334f313edb5dcb,Bethany,,5877b8a417334f313edb51a1,Women's Project
5877b00d17334f313edb3d68,Performance,,Fri Jan 11 2013 08:00:00 GMT+0000 (UTC),Fri Jan 11 2013 08:00:00 GMT+0000 (UTC),50.937385,3.124688,Belgium,Roeselare,Hippoliet Spilleboutdreef 1,,8800,5877c32b17334f313edb6ba5,Book Burning,,5877bc4917334f313edb5a08,De Spil
5877a87217334f313edb2ba9,Performance,,Fri Jan 11 2013 08:00:00 GMT+0000 (UTC),Sun Jan 20 2013 08:00:00 GMT+0000 (UTC),40.753691,-73.993341,United States,New York,312 W. 36th St,New York,10018,5877bf7217334f313edb61f2,Loud & Clear: A Collection of Stories,,5877b8b417334f313edb51c5,Broken Box Mime Theater
5877a89a17334f313edb2c07,Performance,,Fri Jan 11 2013 08:00:00 GMT+0000 (UTC),Sun Feb 03 2013 08:00:00 GMT+0000 (UTC),45.516623,-122.681325,United States,Portland,1111 SW Broadway,Oregon,97209,5877bf9017334f313edb6241,A Noble Failure,,5877b8f317334f313edb5257,Third Rail Repertory Theater
HQ9NJ9HviNdtJvddh,Performance,,Thu Jan 10 2013 20:00:00 GMT+0000 (UTC),Sun Jan 20 2013 20:00:00 GMT+0000 (UTC),40.726451,-73.99046370000002,United States,New York,66 East 4th Street,New York,10003,ZXhaPXbaD8GeZMLAn,When It Rains,,TGFsYLQwERcYgbno2,2b theatre company
6xnQsAemiZsKAv85n,Performance,http://playco.org/plays/working-on-a-special-day/,Thu Jan 10 2013 20:00:00 GMT+0000 (UTC),Sun Feb 10 2013 20:00:00 GMT+0000 (UTC),40.7634424,-73.97049930000003,United States,New York,59 East 59th Street,New York,10022,RtHgDv2rTgp4F9PmK,Working on a Special Day,,5877b77417334f313edb4ee7,The Play Company
5877ac8117334f313edb352b,Performance,,Thu Jan 10 2013 08:00:00 GMT+0000 (UTC),Sat Feb 09 2013 08:00:00 GMT+0000 (UTC),41.857830,-87.784580,United States,Berwyn,6420 16th Street,Illinois,60402,5877bfa817334f313edb6280,The Agony and the Ecstasy of Steve Jobs,,5877b72c17334f313edb4e40,16th Street Theater
5877ac1917334f313edb3438,Performance,,Thu Jan 10 2013 08:00:00 GMT+0000 (UTC),Fri Jan 11 2013 08:00:00 GMT+0000 (UTC),40.728626,-73.992048,United States,New York,425 Lafayette St,New York,00000,5877c18617334f313edb6763,No Place to Go,,5877b76117334f313edb4ebb,The Public Theater
5877a87317334f313edb2baa,Performance,,Thu Jan 10 2013 08:00:00 GMT+0000 (UTC),Sun Jan 20 2013 08:00:00 GMT+0000 (UTC),41.935455,-87.663871,United States,Chicago,2936 N. Southport Ave.,Illinois,60657,5877bf7217334f313edb61f3,Henry Moore is Melting,,5877b84f17334f313edb50dd,Cold Basement Dramatics
5877abf117334f313edb33db,Workshop,,Thu Jan 10 2013 08:00:00 GMT+0000 (UTC),Sat Feb 09 2013 08:00:00 GMT+0000 (UTC),41.768800,-72.674431,United States,Hartford,50 Church Street,Connecticut,06103,5877bede17334f313edb6073,Breath and Imagination:  The Story of Roland Hayes,,5877ba1117334f313edb54ec,Hartford Stage
5877a89f17334f313edb2c13,Performance,,Thu Jan 10 2013 08:00:00 GMT+0000 (UTC),Sat Jan 12 2013 08:00:00 GMT+0000 (UTC),44.968436,-93.288541,United States,Minneapolis,1750 Hennepin Avenue,Minnesota,55403,5877bf9317334f313edb624a,The Method Gun,,5877b71c17334f313edb4e1b,Rude Mechs
5877a82c17334f313edb2b03,Performance,,Thu Jan 10 2013 08:00:00 GMT+0000 (UTC),Sat Feb 16 2013 08:00:00 GMT+0000 (UTC),41.990587,-87.671694,United States,Chicago,779 N. Ridge Avenue,Illinois,60660,5877bf4817334f313edb6186,American Wee-Pie,,5877b85f17334f313edb5101,Rivendell Theatre Ensemble
5877ab2117334f313edb31f5,Performance,,Wed Jan 09 2013 08:00:00 GMT+0000 (UTC),Sun Feb 03 2013 08:00:00 GMT+0000 (UTC),37.871295,-122.269316,United States,Berkeley,2025 Addison street,California,94704,5877be5817334f313edb5f22,"Troublemaker, or The Freakin Kick-A Adventures of Bradley Boatright",,5877b74317334f313edb4e75,Berkeley Repertory Theatre
5877ac7117334f313edb3505,Performance,,Wed Jan 09 2013 08:00:00 GMT+0000 (UTC),Sun Jan 13 2013 08:00:00 GMT+0000 (UTC),51.045386,-114.059016,Canada,Calgary,205 8 Avenue SE,,T2G 0K9,5877c1ab17334f313edb67c4,Metamorphosis,,5877ba8f17334f313edb560f,Theater Calgary
5877a74c17334f313edb28f3,Performance,,Wed Jan 09 2013 08:00:00 GMT+0000 (UTC),Sun Feb 10 2013 08:00:00 GMT+0000 (UTC),41.293100,-72.920758,United States,New Haven,222 Sargent Dr,Connecticut,06511,5877bed017334f313edb604f,January Joiner,,5877b72417334f313edb4e2d,Long Wharf Theatre
5877b07817334f313edb3dd5,Performance,,Wed Jan 09 2013 08:00:00 GMT+0000 (UTC),Sat May 18 2013 07:00:00 GMT+0000 (UTC),51.492619,-0.156406,United Kingdom,London,SW1W,,8AS,5877c33f17334f313edb6bda,Beckett Trilogy,,5877bc6117334f313edb5a41,Royal Court Theatre
5877aad917334f313edb314b,Performance,,Tue Jan 08 2013 08:00:00 GMT+0000 (UTC),Sat Feb 02 2013 08:00:00 GMT+0000 (UTC),38.256334,-85.755577,United States,Louisville,316 W. Main St.,Kentucky,40202,5877beec17334f313edb6097,The Whipping Man,,5877b72217334f313edb4e2a,Actors Theatre of Louisville
5877a77b17334f313edb2963,Performance,,Tue Jan 08 2013 08:00:00 GMT+0000 (UTC),Sun Feb 03 2013 08:00:00 GMT+0000 (UTC),45.523882,-122.682152,United States,Portland,128 N.W. Eleventh Ave,Oregon,97209,5877bed917334f313edb6067,I LOVE TO EAT,,5877b74e17334f313edb4e8e,Portland Center Stage
5877a87617334f313edb2bb2,Performance,,Tue Jan 08 2013 08:00:00 GMT+0000 (UTC),Sun Feb 10 2013 08:00:00 GMT+0000 (UTC),45.521491,-122.687243,United States,Portland,1515 S.W. Morrison St,Oregon,97205,5877bf7417334f313edb61f7,The Lost Boy,,5877b7a517334f313edb4f58,Artists Repertory Theatre
5877a84d17334f313edb2b51,Reading,,Mon Jan 07 2013 08:00:00 GMT+0000 (UTC),Mon Jan 07 2013 08:00:00 GMT+0000 (UTC),44.962414,-93.238971,United States,Minneapolis,2301 East Franklin Avenue,Minnesota,55406-1099,5877bf1117334f313edb60f5,The Way West,,5877b71117334f313edb4e02,The Playwrights' Center
5877a85317334f313edb2b5f,Workshop,,Mon Jan 07 2013 08:00:00 GMT+0000 (UTC),Fri Jan 11 2013 08:00:00 GMT+0000 (UTC),40.760231,-73.992904,United States,New York,424 West 44th Street,New York,10036,5877bf0517334f313edb60d4,The Eva Trilogy,,5877b7f517334f313edb500d,New Dramatists
5877a85317334f313edb2b5e,Reading,,Fri Jan 04 2013 08:00:00 GMT+0000 (UTC),Fri Jan 04 2013 08:00:00 GMT+0000 (UTC),40.760231,-73.992904,United States,New York,424 West 44th Street,New York,10036,5877bf5a17334f313edb61b5,"Fondly, Collette Richland",,5877b7f517334f313edb500d,New Dramatists
5877a7cd17334f313edb2a23,Performance,,Fri Jan 04 2013 08:00:00 GMT+0000 (UTC),Sun Feb 03 2013 08:00:00 GMT+0000 (UTC),42.341839,-71.085733,United States,Boston,264 Huntington Ave,Massachusetts,02115-4606,5877bf2917334f313edb6134,Invisible Man,,5877b7c317334f313edb4f9b,Huntington Theatre Company
5877ab0817334f313edb31b9,Performance,,Thu Jan 03 2013 08:00:00 GMT+0000 (UTC),Sun Oct 13 2013 07:00:00 GMT+0000 (UTC),40.714179,-73.949495,United States,Brooklyn,575 Metropolitan Ave,New York,11211,5877c0ef17334f313edb65d9,Nightmares: A Demonstration of the Sublime,,5877b85817334f313edb50f2,The Brick Theater
5877a87917334f313edb2bba,Performance,,Thu Jan 03 2013 08:00:00 GMT+0000 (UTC),Sun Jan 13 2013 08:00:00 GMT+0000 (UTC),38.996526,-77.027204,United States,Silver Spring,8641 Colesville Road,Maryland,20910,5877bf7717334f313edb61ff,We Tiresias,,5877b86517334f313edb510f,Forum Theatre
5877a72417334f313edb2895,Performance,,Thu Jan 03 2013 08:00:00 GMT+0000 (UTC),Sun Jan 20 2013 08:00:00 GMT+0000 (UTC),33.451200,-112.070889,United States,Phoenix,222 E. Monroe St.,Arizona,85004,5877bd9317334f313edb5d26,Emma,,5877b7a217334f313edb4f50,Arizona Theatre Company
5877ac3517334f313edb347a,Performance,,Fri Dec 28 2012 08:00:00 GMT+0000 (UTC),Sun Jan 06 2013 08:00:00 GMT+0000 (UTC),59.238609,17.851872,Sweden,Norsborg,Albyvägen 38,,145 57,5877c18417334f313edb675e,Sequence 8,,5877ba6c17334f313edb55c0,Subtopia
5877a85217334f313edb2b5c,Performance,,Fri Dec 21 2012 20:00:00 GMT+0000 (UTC),Sun Jan 13 2013 20:00:00 GMT+0000 (UTC),38.909789,-77.031455,United States,Washington,1501 14th St NW,District Of Columbia,20005,5877bd6e17334f313edb5cca,An Iliad,,5877b8aa17334f313edb51ae,Studio Theatre
5877a84817334f313edb2b44,Reading,,Wed Dec 19 2012 08:00:00 GMT+0000 (UTC),Wed Dec 19 2012 08:00:00 GMT+0000 (UTC),40.760243,-73.992896,United States,New York,424 West 44th Street,New York,10036,5877bf5317334f313edb61a1,Horrocks (And Toutatis Too),,5877b7f517334f313edb500d,New Dramatists
5877a84917334f313edb2b47,Workshop,,Tue Dec 18 2012 08:00:00 GMT+0000 (UTC),Fri Dec 21 2012 08:00:00 GMT+0000 (UTC),40.760231,-73.992904,United States,New York,424 West 44th Street,New York,10036,5877bf5417334f313edb61a5,The Mikado P.A.,,5877b7f517334f313edb500d,New Dramatists
5877ad7317334f313edb375d,Performance,,Tue Dec 18 2012 08:00:00 GMT+0000 (UTC),Wed Dec 19 2012 08:00:00 GMT+0000 (UTC),43.233137,0.001574,France,Ibos,Centre Méridien 1,,65420,5877c17e17334f313edb674d,Traces,,5877bb0317334f313edb571b,Le Parvis
5877a78617334f313edb297d,Performance,,Tue Dec 18 2012 08:00:00 GMT+0000 (UTC),Tue Dec 18 2012 08:00:00 GMT+0000 (UTC),40.763106,-111.895586,United States,Salt Lake City,138 W 300 S,Utah,84101,5877bef917334f313edb60b7,RADIO HOUR EPISODE 7: SHERLOCK HOLMES AND THE BLUE CARBUNCLE,,5877b78317334f313edb4f08,Plan-B Theatre Company
5877ad7417334f313edb375e,Performance,,Sat Dec 15 2012 08:00:00 GMT+0000 (UTC),Sat Dec 15 2012 08:00:00 GMT+0000 (UTC),43.926896,2.146343,France,Albi,Place de l’Amitié entre les Peuples 1,,81000,5877c17e17334f313edb674d,Traces,,5877bb0417334f313edb571c,Scene Nationale d'Albi
5877ac1917334f313edb3437,Performance,,Sat Dec 15 2012 08:00:00 GMT+0000 (UTC),Sat Dec 15 2012 08:00:00 GMT+0000 (UTC),38.895264,-77.069960,United States,Arlington,1101 Wilson Blvd,Virginia,22209,5877c18617334f313edb6763,No Place to Go,,5877ba6317334f313edb55aa,Artisphere
5877ad7317334f313edb375c,Performance,,Sat Dec 15 2012 08:00:00 GMT+0000 (UTC),Sat Dec 15 2012 08:00:00 GMT+0000 (UTC),48.879977,2.184036,France,Rueil,9 Place des Arts,,92500,5877c17e17334f313edb674d,Traces,,5877bb0317334f313edb571a,Théâtre André Malraux de Rueil-Malmaison
5877aa8c17334f313edb3096,Reading,,Fri Dec 14 2012 08:00:00 GMT+0000 (UTC),Fri Dec 14 2012 08:00:00 GMT+0000 (UTC),40.754003,-73.993757,United States,New York,"312 W 36th St, 3rd Floor",New York,10018,5877bf9f17334f313edb626a,THE BEAUTIFUL DARK,,5877b9be17334f313edb542d,The Barrow Group
5877a90317334f313edb2cff,Reading,,Fri Dec 14 2012 08:00:00 GMT+0000 (UTC),Fri Dec 14 2012 08:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,156 Eddy St.,California,94102,5877bfcc17334f313edb62e1,Caenis and Poseidon,,5877b84d17334f313edb50d8,San Francisco Olympians Festival
5877a76517334f313edb292f,Performance,,Fri Dec 14 2012 08:00:00 GMT+0000 (UTC),Sat Dec 29 2012 08:00:00 GMT+0000 (UTC),40.406128,-80.088670,United States,Carnegie,25 West Main Street,Pennsylvania,15106,5877bee517334f313edb6084,Gruesome Playground Injuries,,5877b88f17334f313edb5170,Off the Wall Productions
5877ae4017334f313edb393b,Performance,,Thu Dec 13 2012 08:00:00 GMT+0000 (UTC),Thu Dec 13 2012 08:00:00 GMT+0000 (UTC),40.344135,-74.660579,United States,Princeton,91 University Place,New Jersey,08540,5877bfa617334f313edb627b,American Utopias,,5877b7ad17334f313edb4f69,McCarter Theatre Center
5877a97e17334f313edb2e1d,Performance,,Thu Dec 13 2012 08:00:00 GMT+0000 (UTC),Sat Jan 05 2013 08:00:00 GMT+0000 (UTC),51.506502,-0.127301,United Kingdom,London,14 Whitehall,,SW1A 2DY,5877c01017334f313edb6392,The Dance of Death,,5877b94917334f313edb531e,Donmar Warehouse
5877a8f517334f313edb2cdd,Reading,,Thu Dec 13 2012 08:00:00 GMT+0000 (UTC),Thu Dec 13 2012 08:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,156 Eddy Street,California,94102,5877bfc417334f313edb62cc,In The Silence of Tangerine Groves,,5877b84e17334f313edb50d9,No Nude Men
5877a9ef17334f313edb2f27,Performance,,Thu Dec 13 2012 08:00:00 GMT+0000 (UTC),Sat Dec 15 2012 08:00:00 GMT+0000 (UTC),40.748887,-73.944536,United States,New York,4402 23rd Street,New York,11101,5877c04e17334f313edb6434,Age of the Android,,5877b89c17334f313edb518e,The Secret Theatre
5877a9d217334f313edb2ee3,Reading,,Tue Dec 11 2012 08:00:00 GMT+0000 (UTC),Tue Dec 11 2012 08:00:00 GMT+0000 (UTC),42.341691,-71.085605,United States,Boston,264 Huntington Ave,Massachusetts,02115-4606,5877c03f17334f313edb640e,(Shoe) Shine Safari,,5877b7c317334f313edb4f9b,Huntington Theatre Company
5877a8ef17334f313edb2ccf,Reading,,Tue Dec 11 2012 08:00:00 GMT+0000 (UTC),Tue Dec 11 2012 08:00:00 GMT+0000 (UTC),42.349642,-71.087271,United States,Boston,Commonwealth Ave,Massachusetts,02115,5877bfc017334f313edb62bf,The Haberdasher!,,5877b74b17334f313edb4e87,Boston Actors Theater
5877a8c617334f313edb2c6e,Performance,,Tue Dec 11 2012 08:00:00 GMT+0000 (UTC),Sun Jan 06 2013 08:00:00 GMT+0000 (UTC),38.894839,-77.021477,United States,Washington,641 D St. NW,District Of Columbia,20004,5877bfa617334f313edb627d,The Pajama Men: In the Middle of No One,,5877b71717334f313edb4e10,Woolly Mammoth Theatre Company
5877ad4217334f313edb36eb,Performance,,Mon Dec 10 2012 08:00:00 GMT+0000 (UTC),Mon Dec 10 2012 08:00:00 GMT+0000 (UTC),38.996777,-77.027219,United States,Silver Spring,8641 Colesville Road,Maryland,20910,5877c21517334f313edb68d9,Followed by a Sometime Cowboy,,5877b86517334f313edb510f,Forum Theatre
5877a84817334f313edb2b45,Reading,,Mon Dec 10 2012 08:00:00 GMT+0000 (UTC),Mon Dec 10 2012 08:00:00 GMT+0000 (UTC),40.443794,-79.885082,United States,Pittsburgh,621 Penn Ave,Pennsylvania,15222,5877bf5317334f313edb61a2,The Pearl and the Rock,,5877b7d817334f313edb4fcb,Pittsburgh Public Theater
5877a8e017334f313edb2cad,Reading,,Mon Dec 10 2012 08:00:00 GMT+0000 (UTC),Mon Dec 10 2012 08:00:00 GMT+0000 (UTC),40.758313,-73.989945,United States,New York,311 w. 43rd,New York,10036,5877bfb517334f313edb62a4,Dunkfest '88,,5877b79017334f313edb4f26,Page 73 Productions
5877abb417334f313edb334c,Reading,,Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),34.147062,-118.130462,United States,Pasadena,70 North Mentor Ave,California,91106,5877c0d617334f313edb659a,Pluto,,5877b86417334f313edb510c,The Theatre @ Boston Court
5877a84717334f313edb2b42,Workshop,,Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),42.352340,-71.065810,United States,Boston,120 Boylston St,Massachusetts,02116,5877bf5217334f313edb61a0,A Yellow Watermelon,,5877b85817334f313edb50f1,RareWorks Theatre Company
5877acd317334f313edb35e9,Reading,,Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),42.344447,-71.071291,United States,Boston,"539 Tremont St , Suite 202",Massachusetts,02116-6306,5877bdd617334f313edb5dd5,The Old Ship of Zion,,5877b7b317334f313edb4f76,Company One Theatre
5877a84617334f313edb2b41,Workshop,,Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),42.352340,-71.065810,United States,Boston,120 Boylston St,Massachusetts,02116,5877bf5217334f313edb619f,Boom Country,,5877b85817334f313edb50f1,RareWorks Theatre Company
5877a9ab17334f313edb2e87,Reading,,Sat Dec 08 2012 08:00:00 GMT+0000 (UTC),Sat Dec 08 2012 08:00:00 GMT+0000 (UTC),40.686748,-73.973411,United States,Brooklyn,85 S Oxford St,New York,11217-1607,5877c02717334f313edb63cd,Zorah's Magic Carpet,,5877b7c617334f313edb4fa1,Irondale Ensemble Project
5877ac1817334f313edb3436,Performance,,Fri Dec 07 2012 08:00:00 GMT+0000 (UTC),Mon Dec 10 2012 08:00:00 GMT+0000 (UTC),50.936494,0.794417,United Kingdom,Camber,New Lydd Road,East Sussex,TN31 7RT,5877c18617334f313edb6763,No Place to Go,,5877ba6317334f313edb55a9,All Tomorrow's Parties
5877ab6217334f313edb328d,Performance,,Fri Dec 07 2012 08:00:00 GMT+0000 (UTC),Sun Jan 06 2013 08:00:00 GMT+0000 (UTC),41.952940,-87.661417,United States,Chicago,3914 N. Clark,Illinois,60613,5877c12217334f313edb665f,A Very Luna Christmas,,5877b85417334f313edb50e7,Teatro Luna
5877a95b17334f313edb2dcc,Reading,,Fri Dec 07 2012 08:00:00 GMT+0000 (UTC),Fri Dec 07 2012 08:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,156 Eddy Street,,94102,5877bf5517334f313edb61a7,PHOEBE & THEIA or How to Get to Tartarus,,5877b84d17334f313edb50d8,San Francisco Olympians Festival
5877ac6f17334f313edb3500,Performance,,Thu Dec 06 2012 08:00:00 GMT+0000 (UTC),Thu Dec 06 2012 08:00:00 GMT+0000 (UTC),48.141170,11.578760,Germany,Munich,Residenzstraße 1,,80539,5877c1ab17334f313edb67c4,Metamorphosis,,5877ba8e17334f313edb560c,Cuvilliés Theater
5877a76b17334f313edb293c,Performance,,Thu Dec 06 2012 08:00:00 GMT+0000 (UTC),Sat Dec 08 2012 08:00:00 GMT+0000 (UTC),40.406128,-80.088670,United States,Carnegie,25 West Main Street,Pennsylvania,15106,5877bee817334f313edb608c,The Speed Queen,,5877b88f17334f313edb5170,Off the Wall Productions
5877afb317334f313edb3c99,Performance,,Thu Dec 06 2012 08:00:00 GMT+0000 (UTC),Sat Dec 22 2012 08:00:00 GMT+0000 (UTC),29.731491,-95.384784,United States,Houston,4715 Main Street,Texas,77002,5877c2fc17334f313edb6b29,Your Family Sucks,,5877bc2317334f313edb59b1,Horse Head Theatre Company
5877a86017334f313edb2b7e,Performance,,Thu Dec 06 2012 08:00:00 GMT+0000 (UTC),Sun Dec 23 2012 08:00:00 GMT+0000 (UTC),41.484180,-81.729471,United States,Cleveland,6415 Detroit Ave,Ohio,44102,5877bf6317334f313edb61cd,The Secret Social,,5877b73a17334f313edb4e61,Cleveland Public Theatre
5877ac3117334f313edb346f,Performance,,Wed Dec 05 2012 08:00:00 GMT+0000 (UTC),Sun Dec 09 2012 08:00:00 GMT+0000 (UTC),42.351553,-71.065153,United States,Boston,219 Tremont St.,Massachusetts,02111,5877c19717334f313edb678e,La Belle et la Bete,,5877ba6917334f313edb55b8,Lemieux.Pilon 4d Art
5877a82917334f313edb2afc,Performance,,Wed Dec 05 2012 08:00:00 GMT+0000 (UTC),Sun Dec 23 2012 08:00:00 GMT+0000 (UTC),40.732635,-74.008716,United States,New York,154 Christopher Street,New York,10014,5877bf4817334f313edb6184,P.S. Jones and the Frozen City,,5877b85e17334f313edb5100,terraNOVA Collective
5877a82817334f313edb2af9,Performance,,Wed Dec 05 2012 08:00:00 GMT+0000 (UTC),Sun Dec 30 2012 08:00:00 GMT+0000 (UTC),39.737925,-75.554892,United States,Wilmington,200 Water Street,Delaware,19801,5877bf4717334f313edb6182,The Outgoing Tide,,5877b8bc17334f313edb51d9,Delaware Theatre Company
5877aa7917334f313edb3069,Performance,,Wed Dec 05 2012 08:00:00 GMT+0000 (UTC),Sun Feb 10 2013 08:00:00 GMT+0000 (UTC),27.336606,-82.545306,United States,Sarasota,1241 North Palm Ave,Florida,34236,5877c0a717334f313edb651f,The Best of Enemies,,5877b77217334f313edb4ee2,Florida Studio Theatre
5877a7fe17334f313edb2a96,Workshop,,Wed Dec 05 2012 08:00:00 GMT+0000 (UTC),Sun Dec 16 2012 08:00:00 GMT+0000 (UTC),39.304351,-76.618197,United States,Baltimore,45 W. Preston Street,Maryland,21201,5877bf3c17334f313edb6165,The Grand Parade of the 20th Century,,5877b7b717334f313edb4f7f,Double Edge Theatre
5877a84e17334f313edb2b53,Reading,,Mon Dec 03 2012 08:00:00 GMT+0000 (UTC),Mon Dec 03 2012 08:00:00 GMT+0000 (UTC),44.962414,-93.238971,United States,Minneapolis,2301 East Franklin Avenue,Minnesota,55406-1099,5877bf5717334f313edb61ac,War is Fucking Awesome,,5877b71117334f313edb4e02,The Playwrights' Center
